Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Age,Gender,Device,kategori,duration_days,Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_Italy,Country_Mexico,Country_Spain,Country_United Kingdom,Country_United States,Plan Duration_1 Month
1,12,2022-07-08,2023-08-07,44,1,2,1,395,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-10-08,2023-05-07,49,0,1,2,211,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-08-14,2023-06-07,39,1,3,1,297,0,0,1,0,0,0,0,0,0,0,1
2,12,2022-08-16,2023-06-07,38,0,3,1,295,0,0,0,0,0,0,0,0,1,0,1
0,10,2022-08-20,2023-08-07,38,0,1,1,352,1,0,0,0,0,0,0,0,0,0,1
2,11,2022-08-25,2023-05-07,37,1,3,1,255,0,0,0,0,1,0,0,0,0,0,1
1,11,2022-08-28,2023-07-07,28,1,1,1,313,0,0,0,1,0,0,0,0,0,0,1
0,11,2022-05-09,2023-06-07,49,1,2,2,394,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-08-09,2023-08-07,33,0,2,1,363,0,0,0,0,0,0,1,0,0,0,1
1,10,2022-09-14,2023-05-07,48,1,2,1,235,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-09-16,2023-06-07,34,1,2,1,264,0,0,0,0,0,1,0,0,0,0,1
1,13,2022-09-19,2023-06-07,39,0,3,1,261,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-09-23,2023-07-07,30,1,2,1,287,0,0,0,0,0,0,0,1,0,0,1
2,10,2022-09-29,2023-07-07,37,1,2,1,281,0,0,0,0,0,0,0,0,0,1,1
2,10,2022-02-10,2023-06-07,38,1,4,1,482,0,0,1,0,0,0,0,0,0,0,1
0,12,2022-08-10,2023-05-07,42,0,1,1,270,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-09-10,2023-07-07,35,0,1,1,300,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-11-10,2023-08-07,30,1,2,1,270,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-10-14,2023-09-07,48,0,4,1,328,0,0,0,0,0,0,0,0,1,0,1
1,14,2022-10-16,2023-06-07,48,1,2,1,234,1,0,0,0,0,0,0,0,0,0,1
0,13,2022-10-18,2023-07-07,32,1,1,1,262,0,0,0,0,1,0,0,0,0,0,1
1,15,2022-10-22,2023-07-07,27,1,4,1,258,0,0,0,1,0,0,0,0,0,0,1
0,10,2022-10-23,2023-09-07,48,0,1,1,319,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-10-26,2023-06-07,33,1,1,1,224,0,0,0,0,0,0,1,0,0,0,1
2,13,2022-10-27,2023-07-07,28,1,3,1,253,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-10-31,2023-07-07,46,1,1,1,249,0,0,0,0,0,1,0,0,0,0,1
1,11,2022-01-11,2023-08-07,40,1,1,1,573,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-03-11,2023-05-07,49,1,3,2,422,0,0,0,0,0,0,0,1,0,0,1
2,14,2022-04-11,2023-06-07,41,0,2,1,422,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-05-11,2023-07-07,38,1,2,1,422,0,0,1,0,0,0,0,0,0,0,1
0,13,2022-05-11,2023-07-07,42,0,1,1,422,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-05-11,2023-05-07,27,0,4,1,361,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-05-11,2023-06-07,41,0,2,1,392,0,0,1,0,0,0,0,0,0,0,1
2,13,2022-03-11,2023-07-07,41,0,2,1,483,0,0,0,0,0,0,0,0,1,0,1
2,11,2022-10-27,2023-07-07,49,1,1,2,253,1,0,0,0,0,0,0,0,0,0,1
0,14,2022-10-24,2023-04-07,28,0,3,1,165,0,0,0,0,1,0,0,0,0,0,1
1,13,2022-10-17,2023-07-07,44,1,1,1,263,0,0,0,1,0,0,0,0,0,0,1
0,11,2022-06-10,2023-07-07,47,0,2,1,392,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-09-18,2023-06-07,29,1,2,1,262,0,0,0,0,0,0,1,0,0,0,1
1,10,2022-09-17,2023-04-07,31,0,1,1,202,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-09-13,2023-08-07,28,0,4,1,328,0,0,0,0,0,1,0,0,0,0,1
1,15,2022-09-09,2023-07-07,32,1,4,1,301,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-02-09,2023-07-07,43,1,3,1,513,0,0,0,0,0,0,0,1,0,0,1
2,13,2022-01-09,2023-06-07,48,1,4,1,514,0,0,0,0,0,0,0,0,0,1,1
2,10,2022-08-16,2023-07-07,28,1,1,1,325,0,0,1,0,0,0,0,0,0,0,1
0,14,2022-08-17,2023-07-07,31,0,2,1,324,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-07-29,2023-07-07,47,1,1,1,343,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-07-28,2023-06-07,39,0,3,1,314,0,0,1,0,0,0,0,0,0,0,1
2,13,2022-07-25,2023-07-07,35,1,3,1,347,0,0,0,0,0,0,0,0,1,0,1
1,10,2022-07-26,2023-06-07,42,0,3,1,316,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-07-17,2023-07-07,30,1,4,1,355,0,0,0,0,1,0,0,0,0,0,1
1,14,2022-07-16,2023-06-07,34,1,3,1,326,0,0,0,1,0,0,0,0,0,0,1
0,11,2022-07-17,2023-09-07,35,1,3,1,417,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-07-16,2023-06-07,31,0,2,1,326,0,0,0,0,0,0,1,0,0,0,1
2,14,2022-07-16,2023-07-07,36,0,2,1,356,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-12-07,2023-06-07,31,0,1,1,182,0,0,0,0,0,1,0,0,0,0,1
1,11,2022-10-07,2023-09-07,32,1,4,1,335,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-08-07,2023-07-07,46,0,3,1,334,0,0,0,0,0,0,0,1,0,0,1
2,15,2022-06-29,2023-07-07,30,1,2,1,373,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-06-29,2023-06-07,46,1,1,1,343,0,0,1,0,0,0,0,0,0,0,1
0,12,2022-06-28,2023-08-07,44,0,2,1,405,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-06-29,2023-06-07,34,1,2,1,343,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-01-07,2023-08-07,31,1,2,1,577,0,0,1,0,0,0,0,0,0,0,1
2,13,2022-02-07,2023-06-07,34,1,4,1,485,0,0,0,0,0,0,0,0,1,0,1
1,12,2022-04-07,2023-08-07,28,1,1,1,487,1,0,0,0,0,0,0,0,0,0,1
0,10,2022-08-07,2023-07-07,36,0,3,1,334,0,0,0,0,1,0,0,0,0,0,1
0,14,2022-07-20,2023-09-07,48,0,1,1,414,0,0,0,1,0,0,0,0,0,0,1
1,13,2022-07-23,2023-06-07,40,1,3,1,319,0,1,0,0,0,0,0,0,0,0,1
2,15,2022-07-26,2023-07-07,35,1,3,1,346,0,0,0,0,0,0,1,0,0,0,1
2,11,2022-07-30,2023-07-07,41,1,1,1,342,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-08-08,2023-08-07,28,0,3,1,364,0,0,0,0,0,1,0,0,0,0,1
1,12,2022-08-13,2023-05-07,37,1,2,1,267,0,0,0,0,0,0,0,1,0,0,1
2,12,2022-08-14,2023-07-07,33,1,3,1,327,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-08-16,2023-06-07,27,0,2,1,295,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-08-19,2023-08-07,35,1,2,1,353,0,0,1,0,0,0,0,0,0,0,1
1,10,2022-08-27,2023-06-07,27,1,3,1,284,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-04-09,2023-07-07,29,0,3,1,454,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-05-09,2023-06-07,28,0,1,1,394,0,0,1,0,0,0,0,0,0,0,1
2,12,2022-09-13,2023-08-07,33,0,3,1,328,0,0,0,0,0,0,0,0,1,0,1
0,10,2022-09-16,2023-05-07,35,0,3,1,233,1,0,0,0,0,0,0,0,0,0,1
2,15,2022-09-18,2023-06-07,37,0,1,1,262,0,0,0,0,1,0,0,0,0,0,1
1,12,2022-09-20,2023-06-07,31,1,3,1,260,0,0,0,1,0,0,0,0,0,0,1
0,13,2022-09-29,2023-07-07,27,1,1,1,281,0,1,0,0,0,0,0,0,0,0,1
2,11,2022-09-30,2023-08-07,48,1,2,1,311,0,0,0,0,0,0,1,0,0,0,1
1,15,2022-04-10,2023-10-07,30,0,4,1,545,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-08-10,2023-07-07,45,1,2,1,331,0,0,0,0,0,1,0,0,0,0,1
1,14,2022-10-10,2023-07-07,28,1,4,1,270,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-12-10,2023-08-07,30,0,1,1,240,0,0,0,0,0,0,0,1,0,0,1
2,15,2022-10-14,2023-10-07,48,1,3,1,358,0,0,0,0,0,0,0,0,0,1,1
2,10,2022-10-16,2023-07-07,37,0,1,1,264,0,0,1,0,0,0,0,0,0,0,1
0,15,2022-10-21,2023-07-07,28,0,3,1,259,0,0,0,0,0,0,0,0,0,1,1
1,14,2022-10-23,2023-07-07,43,0,2,1,257,0,0,0,0,0,0,0,0,0,1,1
0,10,2022-10-25,2023-09-07,36,1,1,1,317,0,0,1,0,0,0,0,0,0,0,1
2,15,2022-10-26,2023-06-07,47,1,1,1,224,0,0,0,0,0,0,0,0,1,0,1
1,10,2022-10-29,2023-07-07,42,1,4,1,251,1,0,0,0,0,0,0,0,0,0,1
0,15,2022-10-31,2023-07-07,50,1,1,2,249,0,0,0,0,1,0,0,0,0,0,1
1,13,2022-02-11,2023-08-07,41,1,2,1,542,0,0,0,1,0,0,0,0,0,0,1
0,13,2022-03-11,2023-05-07,43,1,1,1,422,0,1,0,0,0,0,0,0,0,0,1
2,13,2022-05-11,2023-07-07,35,1,1,1,422,0,0,0,0,0,0,1,0,0,0,1
2,10,2022-06-11,2023-07-07,51,1,4,2,391,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-06-11,2023-07-07,35,1,2,1,391,0,0,0,0,0,1,0,0,0,0,1
1,10,2022-07-11,2023-05-07,37,1,4,1,300,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-04-11,2023-06-07,28,0,3,1,422,0,0,0,0,0,0,0,1,0,0,1
2,14,2022-02-11,2023-07-07,32,0,3,1,511,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-10-27,2023-07-07,37,0,2,1,253,0,0,1,0,0,0,0,0,0,0,1
0,11,2022-10-18,2023-05-07,37,0,2,1,201,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-07-10,2023-08-07,34,0,4,1,393,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-04-10,2023-07-07,30,0,2,1,453,0,0,1,0,0,0,0,0,0,0,1
2,14,2022-09-17,2023-07-07,35,1,2,1,293,0,0,0,0,0,0,0,0,1,0,1
2,14,2022-09-15,2023-06-07,41,0,1,1,265,1,0,0,0,0,0,0,0,0,0,1
0,13,2022-10-09,2023-08-07,50,0,2,2,302,0,0,0,0,1,0,0,0,0,0,1
1,11,2022-09-09,2023-08-07,48,0,1,1,332,0,0,0,1,0,0,0,0,0,0,1
0,12,2022-09-09,2023-08-07,29,1,4,1,332,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-07-09,2023-06-07,37,1,2,1,333,0,0,0,0,0,0,1,0,0,0,1
1,15,2022-08-09,2023-08-07,36,0,2,1,363,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-08-14,2023-07-07,45,1,2,1,327,0,0,0,0,0,1,0,0,0,0,1
1,15,2022-06-08,2023-08-07,27,0,4,1,425,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-06-08,2023-06-07,31,0,2,1,364,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-07-29,2023-09-07,42,0,2,1,405,0,0,0,0,0,0,0,0,0,1,1
2,15,2022-07-28,2023-06-07,43,0,3,1,314,0,0,1,0,0,0,0,0,0,0,1
0,13,2022-07-24,2023-07-07,43,1,4,1,348,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-07-22,2023-06-07,35,0,1,1,320,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-07-19,2023-10-07,51,1,1,2,445,0,0,1,0,0,0,0,0,0,0,1
2,13,2022-07-17,2023-07-07,42,0,3,1,355,0,0,0,0,0,0,0,0,1,0,1
1,13,2022-07-16,2023-07-07,36,1,2,1,356,1,0,0,0,0,0,0,0,0,0,1
0,13,2022-07-13,2023-07-07,50,0,2,2,359,0,0,0,0,1,0,0,0,0,0,1
1,15,2022-07-14,2023-09-07,43,0,1,1,420,0,0,0,1,0,0,0,0,0,0,1
0,11,2022-07-07,2023-07-07,28,1,1,1,365,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-06-07,2023-09-07,48,0,4,1,457,0,0,0,0,0,0,1,0,0,0,1
2,14,2022-06-30,2023-07-07,47,0,2,1,372,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-06-30,2023-09-07,31,1,4,1,434,0,0,0,0,0,1,0,0,0,0,1
1,14,2022-01-07,2023-06-07,45,1,1,1,516,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-02-07,2023-09-07,45,0,2,1,577,0,0,0,0,0,0,0,1,0,0,1
2,14,2022-03-07,2023-06-07,42,0,4,1,457,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-06-07,2023-08-07,36,0,2,1,426,0,0,1,0,0,0,0,0,0,0,1
0,14,2022-07-07,2023-07-07,32,1,4,1,365,0,0,0,0,0,0,0,0,0,1,1
0,10,2022-07-15,2023-09-07,50,1,2,2,419,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-07-17,2023-06-07,39,1,4,1,325,0,0,1,0,0,0,0,0,0,0,1
2,10,2022-07-26,2023-08-07,51,1,3,2,377,0,0,0,0,0,0,0,0,1,0,1
1,14,2022-05-08,2023-07-07,49,0,2,2,425,1,0,0,0,0,0,0,0,0,0,1
0,14,2022-12-08,2023-09-07,42,1,2,1,273,0,0,0,0,1,0,0,0,0,0,1
0,12,2022-08-14,2023-06-07,46,1,2,1,297,0,0,0,1,0,0,0,0,0,0,1
1,12,2022-08-15,2023-07-07,30,1,3,1,326,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-08-18,2023-07-07,48,1,4,1,323,0,0,0,0,0,0,1,0,0,0,1
2,12,2022-08-21,2023-09-07,40,0,1,1,382,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-04-09,2023-06-07,50,0,4,2,424,0,0,0,0,0,1,0,0,0,0,1
1,15,2022-05-09,2023-07-07,49,0,1,2,424,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-08-09,2023-07-07,37,1,3,1,332,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-09-15,2023-08-07,43,1,1,1,326,0,0,0,0,0,0,0,0,0,1,1
2,15,2022-09-17,2023-06-07,40,0,2,1,263,0,0,1,0,0,0,0,0,0,0,1
1,14,2022-09-19,2023-09-07,27,1,1,1,353,0,0,0,0,0,0,0,0,0,1,1
0,10,2022-09-23,2023-06-07,47,1,4,1,257,0,0,0,0,0,0,0,0,0,1,1
1,11,2022-09-26,2023-08-07,50,1,3,2,315,0,0,1,0,0,0,0,0,0,0,1
2,12,2022-09-30,2023-08-07,31,0,3,1,311,0,0,0,0,0,0,0,0,1,0,1
0,10,2022-07-10,2023-10-07,33,1,3,1,454,1,0,0,0,0,0,0,0,0,0,1
2,13,2022-09-10,2023-07-07,42,0,2,1,300,0,0,0,0,1,0,0,0,0,0,1
1,14,2022-12-10,2023-07-07,51,0,1,2,209,0,0,0,1,0,0,0,0,0,0,1
0,12,2022-10-13,2023-08-07,43,0,3,1,298,0,1,0,0,0,0,0,0,0,0,1
2,15,2022-10-14,2023-10-07,45,0,4,1,358,0,0,0,0,0,0,1,0,0,0,1
1,13,2022-10-19,2023-07-07,48,0,2,1,261,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-10-20,2023-07-07,48,0,4,1,260,0,0,0,0,0,1,0,0,0,0,1
1,12,2022-10-22,2023-08-07,30,1,3,1,289,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-10-24,2023-09-07,29,0,2,1,318,0,0,0,0,0,0,0,1,0,0,1
2,10,2022-10-28,2023-06-07,28,1,2,1,222,0,0,0,0,0,0,0,0,0,1,1
2,12,2022-10-30,2023-08-07,46,0,1,1,281,0,0,1,0,0,0,0,0,0,0,1
0,13,2022-01-11,2023-08-07,45,1,4,1,573,0,0,0,0,0,0,0,0,0,1,1
1,12,2022-03-11,2023-08-07,30,1,2,1,514,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-04-11,2023-06-07,44,0,1,1,422,0,0,1,0,0,0,0,0,0,0,1
2,14,2022-05-11,2023-07-07,46,1,1,1,422,0,0,0,0,0,0,0,0,1,0,1
1,13,2022-06-11,2023-08-07,36,0,2,1,422,1,0,0,0,0,0,0,0,0,0,1
0,12,2022-07-11,2023-08-07,27,0,3,1,392,0,0,0,0,1,0,0,0,0,0,1
1,14,2022-05-11,2023-05-07,43,1,1,1,361,0,0,0,1,0,0,0,0,0,0,1
0,11,2022-05-11,2023-09-07,48,0,3,1,484,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-06-11,2023-08-07,36,0,3,1,422,0,0,0,0,0,0,1,0,0,0,1
2,10,2022-03-11,2023-07-07,44,1,4,1,483,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-10-22,2023-06-07,41,0,2,1,228,0,0,0,0,0,1,0,0,0,0,1
1,12,2022-10-22,2023-09-07,29,0,4,1,320,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-10-15,2023-09-07,28,0,3,1,327,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-09-24,2023-07-07,36,0,3,1,286,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-09-15,2023-06-07,36,0,4,1,265,0,0,1,0,0,0,0,0,0,0,1
0,14,2022-09-15,2023-08-07,40,1,1,1,326,0,0,0,0,0,0,0,0,0,1,1
1,11,2022-12-09,2023-08-07,35,0,2,1,241,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-12-09,2023-09-07,34,0,3,1,272,0,0,1,0,0,0,0,0,0,0,1
2,10,2022-11-09,2023-07-07,46,1,1,1,240,0,0,0,0,0,0,0,0,1,0,1
2,14,2022-11-09,2023-08-07,47,0,4,1,271,1,0,0,0,0,0,0,0,0,0,1
0,12,2022-08-16,2023-07-07,32,0,3,1,325,0,0,0,0,1,0,0,0,0,0,1
1,13,2022-12-08,2023-08-07,45,1,3,1,242,0,0,0,1,0,0,0,0,0,0,1
0,10,2022-02-08,2023-07-07,31,0,3,1,514,0,1,0,0,0,0,0,0,0,0,1
2,11,2022-01-08,2023-10-07,49,1,1,2,637,0,0,0,0,0,0,1,0,0,0,1
1,11,2022-07-29,2023-07-07,33,0,3,1,343,0,0,0,0,0,0,0,1,0,0,1
0,12,2022-07-28,2023-08-07,30,1,3,1,375,0,0,0,0,0,1,0,0,0,0,1
1,11,2022-07-25,2023-08-07,48,0,1,1,378,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-07-20,2023-10-07,49,0,2,2,444,0,0,0,0,0,0,0,1,0,0,1
2,13,2022-07-16,2023-08-07,43,1,1,1,387,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-07-16,2023-08-07,46,0,1,1,387,0,0,1,0,0,0,0,0,0,0,1
0,12,2022-07-15,2023-07-07,33,1,3,1,357,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-07-13,2023-09-07,31,0,3,1,421,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-06-07,2023-07-07,44,0,4,1,395,0,0,1,0,0,0,0,0,0,0,1
2,10,2022-03-07,2023-09-07,34,1,4,1,549,0,0,0,0,0,0,0,0,1,0,1
1,15,2022-04-07,2023-07-07,41,1,1,1,456,1,0,0,0,0,0,0,0,0,0,1
0,10,2022-03-07,2023-09-07,42,1,1,1,549,0,0,0,0,1,0,0,0,0,0,1
1,15,2022-03-07,2023-07-07,38,0,1,1,487,0,0,0,1,0,0,0,0,0,0,1
0,13,2022-04-07,2023-10-07,31,0,2,1,548,0,1,0,0,0,0,0,0,0,0,1
2,11,2022-05-07,2023-06-07,35,0,3,1,396,0,0,0,0,0,0,1,0,0,0,1
2,15,2022-07-07,2023-08-07,32,1,3,1,396,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-08-07,2023-07-07,39,1,3,1,334,0,0,0,0,0,1,0,0,0,0,1
1,12,2022-07-13,2023-10-07,42,1,1,1,451,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-07-15,2023-06-07,31,1,2,1,327,0,0,0,0,0,0,0,1,0,0,1
2,14,2022-01-08,2023-08-07,38,1,2,1,576,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-11-08,2023-08-07,48,1,4,1,272,0,0,1,0,0,0,0,0,0,0,1
0,14,2022-08-13,2023-09-07,29,1,2,1,390,0,0,0,0,0,0,0,0,0,1,1
0,10,2022-08-15,2023-06-07,43,0,4,1,296,0,0,0,0,0,0,0,0,0,1,1
0,13,2022-08-16,2023-08-07,49,0,3,2,356,0,0,1,0,0,0,0,0,0,0,1
2,14,2022-08-18,2023-08-07,50,1,3,2,354,0,0,0,0,0,0,0,0,1,0,1
1,14,2022-08-25,2023-09-07,50,1,3,2,378,1,0,0,0,0,0,0,0,0,0,1
0,14,2022-08-29,2023-06-07,51,1,4,2,282,0,0,0,0,1,0,0,0,0,0,1
0,11,2022-04-09,2023-09-07,29,1,2,1,516,0,0,0,1,0,0,0,0,0,0,1
1,11,2022-09-13,2023-07-07,50,0,3,2,297,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-09-14,2023-08-07,39,0,2,1,327,0,0,0,0,0,0,1,0,0,0,1
2,10,2022-09-17,2023-06-07,27,0,4,1,263,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-09-18,2023-10-07,29,1,4,1,384,0,0,0,0,0,1,0,0,0,0,1
1,15,2022-09-23,2023-07-07,28,1,2,1,287,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-09-27,2023-08-07,46,1,3,1,314,0,0,0,0,0,0,0,1,0,0,1
0,14,2022-04-10,2023-08-07,50,0,2,2,484,0,0,0,0,0,0,0,0,0,1,1
2,12,2022-09-10,2023-11-07,33,0,2,1,423,0,0,1,0,0,0,0,0,0,0,1
1,14,2022-10-10,2023-07-07,32,0,2,1,270,0,0,0,0,0,0,0,0,0,1,1
0,12,2022-11-10,2023-08-07,38,1,4,1,270,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-10-13,2023-09-07,49,1,4,2,329,0,0,1,0,0,0,0,0,0,0,1
2,12,2022-10-15,2023-10-07,50,1,1,2,357,0,0,0,0,0,0,0,0,1,0,1
0,13,2022-10-20,2023-07-07,37,0,1,1,260,1,0,0,0,0,0,0,0,0,0,1
2,15,2022-10-21,2023-08-07,33,0,1,1,290,0,0,0,0,1,0,0,0,0,0,1
1,11,2022-10-23,2023-09-07,33,0,2,1,319,0,0,0,1,0,0,0,0,0,0,1
0,15,2022-10-25,2023-09-07,46,1,3,1,317,0,1,0,0,0,0,0,0,0,0,1
2,10,2022-10-27,2023-07-07,28,1,3,1,253,0,0,0,0,0,0,1,0,0,0,1
1,11,2022-10-30,2023-08-07,33,1,2,1,281,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-01-11,2023-09-07,45,1,1,1,604,0,0,0,0,0,1,0,0,0,0,1
1,14,2022-02-11,2023-09-07,43,1,1,1,573,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-04-11,2023-06-07,49,0,3,2,422,0,0,0,0,0,0,0,1,0,0,1
2,13,2022-06-11,2023-07-07,41,0,2,1,391,0,0,0,0,0,0,0,0,0,1,1
2,14,2022-07-11,2023-09-07,39,0,3,1,423,0,0,1,0,0,0,0,0,0,0,1
0,14,2022-06-11,2023-08-07,45,0,3,1,422,0,0,0,0,0,0,0,0,0,1,1
1,15,2022-07-11,2023-06-07,38,1,2,1,331,0,0,0,0,0,0,0,0,0,1,1
0,15,2022-07-11,2023-10-07,30,1,4,1,453,0,0,1,0,0,0,0,0,0,0,1
2,12,2022-03-11,2023-08-07,27,0,4,1,514,0,0,0,0,0,0,0,0,1,0,1
1,15,2022-03-11,2023-08-07,36,0,3,1,514,1,0,0,0,0,0,0,0,0,0,1
0,15,2022-10-31,2023-06-07,36,0,2,1,219,0,0,0,0,1,0,0,0,0,0,1
1,11,2022-10-28,2023-09-07,28,1,2,1,314,0,0,0,1,0,0,0,0,0,0,1
0,10,2022-09-28,2023-09-07,45,0,3,1,344,0,1,0,0,0,0,0,0,0,0,1
2,15,2022-09-19,2023-09-07,41,1,3,1,353,0,0,0,0,0,0,1,0,0,0,1
2,12,2022-09-16,2023-08-07,29,1,4,1,325,0,0,0,0,0,0,0,1,0,0,1
0,15,2022-09-17,2023-08-07,35,1,3,1,324,0,0,0,0,0,1,0,0,0,0,1
1,12,2022-09-17,2023-08-07,36,0,4,1,324,0,0,0,0,0,0,0,1,0,0,1
0,11,2022-09-15,2023-09-07,41,1,1,1,357,0,0,0,0,0,0,0,1,0,0,1
2,11,2022-09-14,2023-08-07,46,1,2,1,327,0,0,0,0,0,0,0,0,0,1,1
1,11,2022-09-14,2023-08-07,46,0,2,1,327,0,0,1,0,0,0,0,0,0,0,1
0,10,2022-09-13,2023-08-07,42,1,3,1,328,0,0,0,0,0,0,0,0,0,1,1
1,13,2022-08-13,2023-08-07,40,1,2,1,359,0,0,0,0,0,0,0,0,0,1,1
0,14,2022-12-08,2023-08-07,32,0,2,1,242,0,0,1,0,0,0,0,0,0,0,1
2,11,2022-07-08,2023-10-07,34,0,3,1,456,0,0,0,0,0,0,0,0,1,0,1
2,11,2022-07-08,2023-09-07,27,0,4,1,426,1,0,0,0,0,0,0,0,0,0,1
0,11,2022-04-08,2023-08-07,38,1,1,1,486,0,0,0,0,1,0,0,0,0,0,1
1,14,2022-07-24,2023-08-07,34,0,1,1,379,0,0,0,1,0,0,0,0,0,0,1
0,13,2022-07-18,2023-10-07,28,1,2,1,446,0,1,0,0,0,0,0,0,0,0,1
2,12,2022-07-17,2023-08-07,48,1,3,1,386,0,0,0,0,0,0,1,0,0,0,1
1,13,2022-07-17,2023-09-07,42,0,1,1,417,0,0,0,0,0,0,0,1,0,0,1
0,10,2022-07-14,2023-08-07,37,0,4,1,389,0,0,0,0,0,1,0,0,0,0,1
1,11,2022-06-07,2023-10-07,28,0,2,1,487,0,0,0,0,0,0,0,1,0,0,1
0,13,2022-07-07,2023-08-07,43,0,4,1,396,0,0,0,0,0,0,0,1,0,0,1
2,10,2022-07-07,2023-11-07,44,0,4,1,488,0,0,0,0,0,0,0,0,0,1,1
2,12,2022-08-07,2023-07-07,33,0,3,1,334,0,0,1,0,0,0,0,0,0,0,1
0,13,2022-07-07,2023-09-07,36,1,4,1,427,0,0,0,0,0,0,0,0,0,1,1
1,14,2022-08-07,2023-07-07,27,1,2,1,334,0,0,0,0,0,0,0,0,0,1,1
0,11,2022-09-07,2023-11-07,41,1,2,1,426,0,0,1,0,0,0,0,0,0,0,1
2,14,2022-09-07,2023-07-07,32,1,4,1,303,0,0,0,0,0,0,0,0,1,0,1
1,12,2022-09-07,2023-08-07,36,0,1,1,334,1,0,0,0,0,0,0,0,0,0,1
0,12,2022-12-07,2023-07-07,36,0,2,1,212,0,0,0,0,1,0,0,0,0,0,1
1,13,2022-07-15,2023-10-07,36,1,1,1,449,0,0,0,1,0,0,0,0,0,0,1
